,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Targeted Sector,,,,,,,,,,,Investment Capital,,,,,,,,,,Investment Round,,,,,,,
,Solaires Entreprises Inc.,Solaires Entreprises Inc. Seed Round,Fabian de la Fuente,CEO,Canada,"Battery-driven devices — such as electric vehicles and smart gadgets — are booming, creating a higher demand for energy to recharge them. Instead of upgrading the power grid, why not let each device generate its own energy from renewable sources? While solar panels are known to generate electricity from sunlight, our innovative solution enables electricity generation from any light, meaning, our PV Modules can generate electricity at night allowing charging in door locks, temperature sensors, and other battery-driven devices using ambient light.  Our product is made of Perovskite, has high stability, and meets all the standards needed for commercialization and use. We are raising a $4M Seed Round to help us deliver on $10.5 worth of LOIs.","Deep Technology,Manufacturing Technology,Environment, Energy and Clean Technology",,Y,Y,,,,Y,,,,"2,500,001 to 5,000,000 USD",,,,Y,,,,,,Seed & Pre-Series A,Y,,,,,"Minority Stake,JV / Partnership,Management Buyout/Buy-in",Preferred Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyOQ==
,Staccato Consulting UK Limited,Revolutionizing Industrial Efficiency Through AI-Driven Decarbonization Solutions,Eric Yung,Director,,"An AI-driven decarbonization technology company offers a transformative approach to decarbonization within industrial operations. It focuses on efficiency improvements and carbon emission reductions in heavy industries like oil refining and utilizes advanced AI and big data technologies to predict maintenance needs, enabling significant operational efficiencies. The Problem Industrial heat exchangers often suffer from fouling, which impedes energy efficiency. Fouling leads to increased fuel consumption, higher operating costs, and elevated carbon emissions. Globally, fouling contributes significantly to energy inefficiency and greenhouse gas emissions, with 6% of refined oil consumed to compensate for these losses. The Solution Patented technology combines AI with big data to predict when cleaning is required, ensuring optimal timing and cost efficiency. Key features include: Predictive analytics powered by AI to determine which heat exchangers need cleaning, when, and how. Non-invasive and ultra-fast fouling removal without requiring disassembly. Continuous cleanliness maintenance, eliminating the need for costly and time-consuming plant shutdowns. Key Achievements and Validation Recognized as a finalist and award winner in multiple global forums, including the 2024 Digital Technology Award for Innovations in Oil & Gas. Technology validated by DNV, a leading third-party technical assessor, achieving TRL 8+ maturity. Highlighted by Crunchbase as one of the world’s top AI-carbon startups and featured in the Forbes AI 50 List 2024. Proven results through pilot projects: $3.8 million in energy cost savings. Reduction of 10 kilotons of CO2 emissions for a medium-sized refinery. Market Potential Operates in a large and growing market with immediate opportunities in oil refining. Expansion potential into adjacent verticals such as biofuels, geothermal energy, desalination, and water management. Total addressable market valued in the billions annually. Competitive Advantage Proprietary Technology: Robust portfolio of 40 granted patents and 22 pending applications worldwide. Plans to expand to over 50 patents by 2025. AI-Driven Insights: Uses vast and continuously growing datasets for AI-powered predictions. Provides actionable recommendations that competitors cannot match. Proven Efficacy: Energy savings up to 40%. CO2 reduction potential of 400 million tonnes annually. Unique Offering: Investment Rationale High return potential driven by: Scalable and proven business model with recurring revenue streams. Strong market demand for AI-driven decarbonization solutions. Differentiated technology platform with significant barriers to entry. Demonstrated operational success and industry recognition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyOA==
,Staccato Consulting UK Limited,Revolutionizing UK Mortgages: 1-Day Approvals with AI-Driven KYC/AML and Personalized Rates Powered by Open Banking,Eric Yung,Director,United Kingdom,"Introduction A pioneering fintech company is aiming to transform the UK mortgage industry by leveraging AI and Open Banking technologies to streamline the mortgage process. The company's vision is to redefine housing wealth management through a fully digital, customer-centric platform bank. The Problem The traditional mortgage application process in the UK is outdated, stressful, and inflexible: Stressful Process: 65% of homebuyers report significant stress in obtaining property finance. Lack of Digital Tools: Current mortgage systems lack digital-first, user-friendly solutions. Rigid Products: Fixed loan-to-value (LTV) bands limit customer options. The Solution This fintech company addresses these challenges by offering: Digital Mortgage Application: Fully online, reducing the process time from 30-40 days to just 1 day. AI-Powered Automation: Streamlined underwriting, credit scoring, and KYC/AML compliance through advanced AI. Personalized Rates: Dynamic mortgage options tailored to individual circumstances using Open Banking data. Why It Stands Out This innovative approach is supported by: Cutting-Edge Technology: AI, cloud-based workflows, and advanced data analytics. Speed and Accuracy: Faster approvals compared to traditional banks. Scalability: Potential to offer the platform as a niche SaaS solution for other financial institutions. Market Opportunity Total Addressable Market (TAM): £1.6 trillion as of 2023. Serviceable Addressable Market (SAM): First-time buyers and Buy-to-Let properties account for £376 billion. Serviceable Obtainable Market (SOM): Conservative estimate of £63 billion. This fintech company targets a fast-growing segment of digital mortgage customers, with Open Banking adoption expected to grow at a CAGR of 25%. Business Model The company operates on a straightforward model: Focus on secured lending. Leverage technology to reduce costs and improve customer experience. Utilize deposits and capital markets for funding. Achieve profitability through positive net interest margins. Competitive Advantage Key strengths include: Technology-Centric Approach: Combines cloud-based solutions and AI-driven innovations. Customer Experience: Simplifies the mortgage process, enhancing user satisfaction. Barrier to Entry: Capital requirements and regulatory hurdles limit competition from new entrants. The Team This fintech company is led by a highly experienced, multidisciplinary team: CEO: Over 25 years in banking and legal advisory, with expertise in multi-billion-pound transactions. CTO: Serial entrepreneur with a background in fintech, AI, and e-commerce. CSSO: 25 years in finance, specializing in AI-driven credit risk solutions. Supported by a strong advisory board with deep expertise in risk, compliance, and capital markets. Investor Benefits Investing in this fintech company offers: High Growth Potential: Disrupting a trillion-pound market. First-Mover Advantage: Leading the transition to fully digital mortgages in the UK. Proven Team: Experienced leaders with a track record of delivering results. Scalable Model: Opportunity to license the platform to other financial institutions. Closing This fintech company is poised to revolutionize the mortgage industry, delivering exceptional value to customers and investors. With its innovative platform, experienced team, and robust business model, it represents a compelling investment opportunity in the fintech space.",Financial Technology,Y,,,,,,,,,,"2,500,001 to 5,000,000 USD",,,,Y,,,,,,Seed & Pre-Series A,Y,,,,,,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyNw==
,Stealth Venture Capital,Venture Capital & Private Equity Fund,TW Wes,Founder,Lao People's Democratic Republic,"Stealth is currently looking for Interested Parties, both Retail (Individual Investors) as well as Organizations, such as Family Offices, Pension Funds, Asset Managers, Investment Holding Companies, in order to brainstorm on an ideal structure and investment thesis.
We have several exciting opportunities focused on Agriculture & Agriculture, but willing to talk to and take in any interested parties, prior to our formal structuring.","Food and Agriculture ,Environment, Energy and Clean Technology",,,Y,,,,,,Y,,"500,000 USD or below",Y,,,,,,,,,Seed & Pre-Series A,Y,,,,,JV / Partnership,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyNg==
,Stellerus Technology,Climate Risk Management,Jing Li,Manager,China (Hong Kong),"The urgency of managing climate change-induced hazardous events, such as heat waves, landslides, floods, typhoons and rainstorms is increasing year by year with their growing frequency and increased casualties and property loss. With our proprietary data that reveals key climate variability and change patterns from multi-modal satellite constellation, and Physics-guided AI-empowered hazard prediction and risk assessment model, we offer an integrated end-to-end hazard management solution that delivers actionable insights for decision-making through whole hazard life cycle.","Environment, Energy and Clean Technology",,,Y,,,,,,,,,,,,,,,,,,Seed & Pre-Series A,Y,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyNQ==
,Stellerus Technology,Leader in Quantitative ClimaTech Empowered by Satellite and AI,Jing Li,Manager,China (Hong Kong),"StellerusTech is an AI ClimaTech company that delivers a comprehensive suite of cutting-edge ClimaTech solutions to help government and industry stakeholders manage high-value assets against increasing climate risks. Utilizing proprietary data from space-air-ground sensing network and in-house physics-guided large AI models, StellerusTech provides an easy-to-use, science-backed intelligent ClimaTech service platform that delivers key climate data, insights and actionable decisions to help stakeholders effectively identify, quantitatively measure, and manage hazard risk, climate risk and carbon emission profiles in assets, business, and investment portfolios.","Environment, Energy and Clean Technology",,,Y,,,,,,,,"500,000 USD or below",Y,,,,,,,,,Seed & Pre-Series A,Y,,,,,,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyNA==
,Stfalcon,Stfalcon,Yuliia Tizhuk,BDM,,"We are Stfalcon, a team of talented and experienced professionals who specialize in creating custom software solutions. Our expertise includes web and mobile development, as well as UI/UX design, discovery phase services. We are dedicated to helping businesses achieve their goals through innovative technology solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyMw==
,SUNSHINE ASEAN PACIFIC PVT LTD,SUNSHINE ASEAN PACIFIC PVT LTD,NIKIL KUMAR GOYAL,CEO & Chairman,,"business plan for a Hong Kong-based trading company focusing on purchasing goods from ASEAN countries and trading with mainland China, UAE , India Executive Summary Our company, SUNSHINE ASEAN PACIFIC aims to capitalize on the growing trade opportunities between ASEAN countries, mainland China, UAE , India. We will source high-quality products from ASEAN countries, repack them in smaller quantities, and distribute them to customers in mainland China and India. Our goal is to achieve $20million in revenue within the first 12 months of operation. Business Description Market Analysis Marketing Strategy Operations Plan Management Team",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyMg==
,Superfund,Precios Metals,Dalibor Ostojic,Business Development,China (Hong Kong),Mixed fund Up to 5x leverage e.g. Gold,,,,,,,,,,,,"500,000 USD or below",Y,,,,,,,,,Series C and beyond,,,,Y,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyMQ==
,Sustainvest Technology Limited,Sustainvest Technology Limited,Water Cheung,Chairman,China (Hong Kong),"Sustainvest Technology Limited (“SIT’) is a start-up spinned off from Climate Finance Asia, a pioneer in climate consulting. SIT provides financial institutions and institutional investors robust analysis of stocks considering ESG. SIT also provides thematic investment analysis service for professional and institutional investors. SIT helps family office and sponsors to setup customized ESG / green thematic funds base on our technology. SIT also provide investors / corporations customized research services.","Financial Technology,Environment, Energy and Clean Technology",Y,,Y,,,,,,,,"500,001 to 1,000,000 USD",,Y,,,,,,,,Seed & Pre-Series A,Y,,,,,"Majority Stake,Minority Stake,JV / Partnership",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAyMA==
,Swiss Capital Group,Cryptoport,Gary Sum,Chairman,,Www.Cryptoport.Digital,,,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,JV / Partnership,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxOQ==
,SynerTechcare Australia Pty,Ionicwrap a Antibacterial Antifungal fabric made of plant extract to slow down ripening and decay of fruits and vegetables being biodegradable,Chiu Tung Gregory Cheng,CEO,,"More than 50 percents of fruit are lost before they reach consumer. Farmers and packers use Chemical spraying, premature harvest, hormone and mainly plastic packaging to slow down ripening. Ionic wrap has been test effective on Strawberry, Mango, Dragon Fruit and citrons to slow down the decay process. 超过50%的水果在送达消费者之前就会被浪费了。农民和包装商会使用化学喷洒、过早采摘、激素以及塑料包装来减缓成熟速度。离子包装已在草莓、芒果、火龙果和柠檬上测试，能够有效减缓腐烂过程。 ",Food and Agriculture ,,,,,,,,,Y,,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,Seed & Pre-Series A,Y,,,,,"Licensing,Minority Stake,JV / Partnership","Common Shares,Preferred Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxOA==
,SynerTechcare Australia Pty,Babio Instant Rice,Chiu Tung Gregory Cheng,CEO,,Babio Instant Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxNw==
,TagHive,"We got into 8,000 classrooms globally in the last 2 years, setting us on a path to become a 100 Million Dollar revenue company in the next 5 years.",Nishita Kumar,Product Manager,South Korea,"Class Saathi is the world’s first Bluetooth based clicker based smart classroom solution that makes formative assessments easy and fast. It is a combination of a clicker device for each student and a software application for students, teachers, parents and administrators. It also includes multi-level dashboards for seamless performance monitoring. This approach maximizes student engagement and enhances the overall effectiveness of the lesson. It's AI Capabilities, Saathi AI allows Teachers to seamlessly generate unlimite questions in 128+ languages along with instant insights both class-wise and student-wise.",Education,,,,,,,,,,Y,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,,,,,,,Minority Stake,Preferred Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxNg==
,Tamara,Tamara,Mohammad Alahmadi,CFO,,"Tamara is the leading fintech platform to shop, pay and bank in Saudi Arabia and the wider GCC region, and Saudi’s first fintech unicorn. Tamara’s mission is to empower people in their daily lives and revolutionize how they shop, pay, and bank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxNQ==
,Tanggram,Tangggram,Erica Xie,Co-Founder,,"Tanggram, an award-winning Fintech App based in Melbourne, Australia, has been dedicated since 2017 to providing a seamless wealth creation journey to young, well-educated individuals, enabling them access to investment opportunities that were traditionally reserved for sophisticated investors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxNA==
,TARAJII INSURANCE AGENCY,TARAJII INSURANCE AGENCY,NANCY AKETCH,MANAGING DIRECTOR,,Established in June 2014 as a company under the Companies Act Laws of Kenya ◘ Licensed by the Insurance Regulatory Authority to transact insurance business in Kenya as an Insurance Agency ◘ Subscribed as a member of the Association of Insurance Brokers of Kenya (A.I.B.K) ◘ A corporate member of the Insurance Institute of Kenya 成立于2014年6月，根据肯尼亚《公司法》成立的一家公司 ◘ 获得肯尼亚保险监管机构的许可，作为一家保险代理机构在肯尼亚开展保险业务 ◘ 成为肯尼亚保险经纪人协会 (A.I.B.K) 会员 ◘ 肯尼亚保险学会的企业会员 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxMw==
,TASConnect,TASConnect,Jasper Wong,Director Enterprise Sales,,"Headquartered in Singapore, TASConnect is a wholly owned subsidiary of SC Ventures Holdings Limited and incubated through SC Ventures – Standard Chartered’s innovation, fintech investment and ventures arm. We are a leading working capital solutions platform connecting complex enterprise ecosystems to deliver economic value with end-to-end visibility and control. We are firm believers in the principles of co-creation and collaboration with our clients.
For more information, please visit tasconnect.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxMg==
,Tau-PAM,Project Eagle,Samuel Plagnard,Managing Partner,United States,"Project Eagle is a real estate development project in the United States. The project is an approximately 5,500-acre master-planned community located in the fastest growing city nationwide outside of the Southeastern United States region.",Infrastructure and Real Estate Services,,,,,,,,Y,,,,,,,,,,,,,,,,,,,"Carve-out,Minority Stake","Common Shares,Preferred Shares",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTAxMQ==
,Tau-PAM,Project Artemis,Samuel Plagnard,Managing Partner,Singapore,Project Artemis is a fund-raise by a profitable and growing technology company based in Singapore.,"Deep Technology,Manufacturing Technology",,Y,,,,,Y,,,,"10,000,001 to 25,000,000 USD",,,,,,,Y,,,Series C and beyond,,,,Y,,Mezzanine/ Debt financing,"Bridge Loan,Preferred Shares",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODcwNA==
,Tau-PAM,Project Luna,Samuel Plagnard,Managing Partner,Singapore,"Project Luna is the sale of a profitable mid-market energy efficiency consultancy in Singapore. Luna helps building owners cut energy costs, improve efficiency, and achieve Green Mark certification for their buildings.","Environment, Energy and Clean Technology",,,Y,,,,,,,,"10,000,001 to 25,000,000 USD",,,,,,,Y,,,,,,,,,"Majority Stake,Management Buyout/Buy-in",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk3Mg==
,TDX Strategies Ltd.,TDX Strategies is an institutional digital asset derivatives platform which strives to provide a wide range of unique and comprehensive investment banking,Shih-Hung Lo,CEO,,"TDX Strategies is an institutional digital asset derivatives platform which strives to provide a wide range of unique and comprehensive investment banking and wealth management solutions to assist investors construct, manage and grow digital asset wealth. Amalgamating our extensive knowledge in financial markets and risk management with our digital asset expertise, TDX Strategies is the ideal partner to safely navigate the complexities of this emerging asset class to achieve optimal risk-adjusted returns. TDX Strategies 是一个机构数字资产衍生品平台，致力于提供各种独特而全面的投资银行和财富管理解决方案，帮助投资者构建、管理和增加数字资产财富。TDX Strategies 结合我们在金融市场和风险管理方面的丰富知识和数字化资产专业知识，让我们可以安全地应对这一类新兴资产的复杂性，并以实现最佳的风险调整回报，成为一个理想的合作伙伴。 ",Financial Technology,Y,,,,,,,,,,,,,,,,,,,,Series B,,,Y,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4OA==
,Techvalue International Limited,Looking for partners to expand our Instant Rice Business / Rice that is prepared with COLD water  |  合资或制造新产品的机会 - 可以使用冷水烹饪的生存大米,Scott Kelly,Director,,"Over the last 5 years Babio Global Foods, and Techvalue Ltd – a long established rice manufacturer and trader, have spent significant resources to develop new rice product that can be cooked with cold water. We call it 'Survival Rice', and it can be sold to governments, military and aid organizations as subsistence food during war, disasters, famine, etc.. Our manufacturing is based on our own production technology and intellectual property, we call this the 'micropore' process. Our products are manufactured at the premises of our partner company Delifa Ltd in Vietnam, a fully foreign owned (FDI) company that has set up a rice processing factory in Vietnam. We plan to expand our manufacturing capacity and improve our product line. 在过去的5年里，Babio Global Foods和Techvalue Ltd - 一家历史悠久的大米制造商和贸易商 - 已经投入了大量资源来开发新的大米基产品，使大米能够用冷水烹饪。 我们称之为生存大米""""，它可以出售给政府，军队和援助组织作为战争，灾难，饥荒等期间的生计粮食。 我们的生产基于我们自己的生产技术和知识产权，我们称之为“微孔”工艺。我们的产品在越南合作伙伴公司 Delifa Ltd 的工厂生产，该公司是一家外商独资 (FDI) 公司，在越南设立了一家大米加工厂。 ","Food and Agriculture ,Manufacturing Technology",,,,,,,Y,,Y,,Not Applicable,,,,,,,,,,Series A,,Y,,,,"Licensing,Minority Stake,JV / Partnership",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4Nw==
,Tenor Green Technology (Hong Kong) Limited,Tenor Green Technology (Hong Kong) Limited,Jackie Xie,Ceo,,"Our company focuses on manufacturing small-scale, efficient, and environmentally friendly waste incineration systems with a processing capacity of 30 to 300 tons. Our goal is to convert household waste into energy, to promote sustainable development of the environment . The main equipment includes garbage incineration grate, pusher, ash hopper, ash conveyor, and slag discharge machine; And supporting waste heat boiler, steam turbine generator, fluegas treatment, ID FAN etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4NQ==
,Tese,Tese,Kuzi Charamba,Founder & CEO,,"Tese is a tech platform that helps SMEs to navigate the challenges of ESG and sustainability. Our ecosystem approach helps to reduce the friction between the critical elements of this journey - reporting, financing, and performance optimisation. Tese’s industry-specific dashboard integrates real-time data from IoT sensors, AI analytics, and advanced carbon calculations, creating a comprehensive data library essential for facilitating access to sustainable finance. Tese was the winner of the G20 Techsprint for Sustainability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4NA==
,TF International Securities,TF International,Willem Bark,"Head of Middle East & Europe Coverage, Belt & Road Department",,"At TF International we support investors and businesses from China to the Middle East and Europe, providing investment and financing solutions across public and private markets. We are working on an array inbound and outbound M&A opportunities, sell-side and buyside and fundraising transactions across borders. Linking investor capital with the right opportunities. We are a wholy-owned subsidiary of Tianfeng Securities Co., Ltd. (SH.601162) in Hong Kong and are regulated by the Hong Kong Securities and Futures Commission (SFC) with Type 1, 2, 4, 5, 6, and 9 licenses. The MENA region is becoming attractive for Chinese companies [and investors] looking to nearshore their supply chains and maintain access to international markets. 在TF International，我们为来自中国、中东和欧洲的投资者和企业提供支持，为公共和私人市场提供投资和融资方案。 我们是Tianfeng Securities Co., Ltd（SH.601162）在香港的全资子公司，并受香港证券及期货事务监察委员会（SFC）监管，持有1、2、4、5、6和9类牌照。 中东和北非地区对于寻求将供应链近岸并保持对国际市场可及度的中国公司[和投资者]变得越来越具吸引力。 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4Mw==
,The Hong Kong Association of Family Office,The Hong Kong Association of Family Office,Edward Sun,Executive Director,,Family Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk4MA==
,The SILC Group,The SILC Group,Koby Jones,CEO,,"The SILC Group is an alternative assets solutions specialist servicing the unique needs of investment managers, asset sponsors and wholesale investors through our distinct portfolio, digital and capital solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk3OQ==
,The Sovereign Group,The Sovereign Group,Andy Lau,Associate Director - Business Development,,"Sovereign group is founded in Gibraltar in 1987, Sovereign has grown to manage over 20,000 structures for a diverse range of clients, including companies, entrepreneurs, private investors, and high-net-worth individuals and their families. We offer a comprehensive suite of services, including company formation and management across major jurisdictions, trustee services, wealth management, and succession planning. With assets under administration exceeding US$20 billion, our global presence spans 23 offices across Asia, Africa, the Caribbean, Europe, and the Middle East, providing localized support backed by necessary regulatory authorizations in all jurisdictions. Sovereign集团于1987年在直布罗陀成立。Sovereign为各类客户管理超过20,000个组织，包括公司、企业家、私人投资者、高净值资产人士及其家庭。我们提供一系列综合服务，包括跨主要司法管辖区的公司成立和管理、受托人服务、财富管理和继承规划。我们管理的资产超过200亿美元，全球范围内拥有23个办事处，分布在亚洲、非洲、加勒比、欧洲和中东地区，在所有司法管辖区提供在地支持，并获得必要的监管授权。 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk3OA==
,Theo Quant Limited,"We are data scientists specializing in finance, math, and stats, founding Theo Quant to develop algorithmic software for digital asset strategies.",Jackson Wong,CEO,,"Theo Quant specializes in advanced quantitative trading technologies, including high-frequency trading, delta-neutral, and market-neutral arbitrage, powered by a real-time analytics engine. Future plans include integrating AI-driven tools like unsupervised learning for price forecasting and strategy optimization. Our framework identifies profitable market opportunities efficiently while ensuring robust risk management. Theo Quant is a finalist in the 2024 ICT Awards (Fintech), ranked top 10 in CityU’s FinTech Trailblazers 2024, and is part of Cyberport’s Smart-Space (Fintech). We’ve also been shortlisted for HKSTP's Ideation program. As an Industry Project Supervisor for CUHK CEFAR, we offer placements for CUHK students to gain hands-on fintech experience. Theo Quant專注於先進的量化交易技術，包括高頻交易和市場中性套利，並以實時分析引擎為基礎。我們計劃未來整合AI技術，運用無監督學習提升價格預測與策略優化，致力於高效把握市場機會，並確保穩健的風險管理。 我們榮幸入圍2024年ICT大獎（金融科技）決賽，並在CityU「金融科技先鋒」榜單中名列前十，亦是數碼港「智慧空間」的一員。此外，我們也成功入選香港科技園創意計劃。作為CUHK CEFAR的產學合作導師，我們為學生提供實習機會，協助他們累積金融科技經驗。",,,,,,,,,,,,"1,000,001 to 2,500,000 USD",,,Y,,,,,,,Seed & Pre-Series A,Y,,,,,"Majority Stake,JV / Partnership",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzODk3Nw==
